STATE_ID,DESCRIPTION,Unnamed: 2,LATITUDE,LONGITUDE,SAMPLE_DATE,SAMPLE_TIME,SAMPLE_DEPTH,GENUS,SPECIES,CATEGORY,CELLCOUNT,CELLCOUNT_UNIT,CELLCOUNT_QA,SALINITY,SALINITY_UNIT,SALINITY_QA,WATER_TEMP,WATER_TEMP_UNIT,WATER_TEMP_QA,WIND_DIR,WIND_DIR_UNIT,WIND_DIR_QA,WIND_SPEED,WIND_SPEED_UNIT,WIND_SPEED_QA,OBJECTID,Unnamed: 27,HAB_EVENT,STABLE_EVENT_ID
FL,Bay Dock (Sarasota Bay),,27.3316,-82.5779,21/10/2015,18:00,0.5,Karenia,brevis,medium,380000,cells/L,1,,,9,,,9,,,9,,,9,1732882,,1,20151021_27.3316_-82.5779_380000
FL,SEAMAP 1015 Station 072,,26.83733,-82.52983,21/10/2015,03:53,0.5,Karenia,brevis,not observed,0,cells/L,1,,,9,,,9,,,9,,,9,1781607,,0,20151021_26.8373_-82.5298_0
FL,Redington Pier,,27.8224,-82.8313,26/10/2015,19:32,0.5,Karenia,brevis,not observed,0,cells/L,1,33.88,ppt,1,25.01,deg. C,1,,,9,,,9,1777107,,0,20151026_27.8224_-82.8313_0
FL,Gasparilla Pass,,26.81617,-82.2805,27/10/2015,14:49,0.5,Karenia,brevis,low,85667,cells/L,1,25.7,ppt,1,25.4,deg. C,1,,,9,,,9,1754237,,1,20151027_26.8162_-82.2805_85667
FL,SEAMAP 1015 Station 125,,28.186,-83.68717,27/10/2015,02:07,0.5,Karenia,brevis,not observed,0,cells/L,1,,,9,,,9,,,9,,,9,1781657,,0,20151027_28.186_-83.6872_0
FL,SEAMAP 1015 Station 134,,29.58083,-85.31017,29/10/2015,06:58,0.5,Karenia,brevis,not observed,0,cells/L,1,,,9,,,9,,,9,,,9,1781665,,0,20151029_29.5808_-85.3102_0
FL,Bay Dock (Sarasota Bay),,27.3316,-82.5779,29/10/2015,13:10,0.5,Karenia,brevis,medium,218000,cells/L,1,,,9,,,9,,,9,,,9,1732888,,1,20151029_27.3316_-82.5779_218000
FL,Vanderbilt Beach,,26.25375,-81.82377,02/11/2015,16:26,0.5,Karenia,brevis,not observed,0,cells/L,1,36,ppt,1,28.3,deg. C,1,,,9,,,9,1789733,,0,20151102_26.2538_-81.8238_0
FL,Palma Sola Bay Bridge,,27.4959,-82.6522,02/11/2015,15:47,0.5,Karenia,brevis,not observed,0,cells/L,1,30.97,ppt,1,27.53,deg. C,1,,,9,,,9,1772416,,0,20151102_27.4959_-82.6522_0
FL,Service Club Park,,27.07827,-82.45286,02/11/2015,15:00,0.5,Karenia,brevis,medium,677000,cells/L,1,,,9,,,9,,,9,,,9,1781754,,1,20151102_27.0783_-82.4529_677000
FL,Nokomis Beach,,27.12332,-82.47122,02/11/2015,16:20,0.5,Karenia,brevis,medium,535000,cells/L,1,,,9,,,9,,,9,,,9,1770319,,1,20151102_27.1233_-82.4712_535000
FL,Okaloosa Island; 5.5 mi S of,,30.31667,-86.60556,03/11/2015,21:00,0.5,Karenia,brevis,medium,264375,cells/L,1,,,9,,,9,,,9,,,9,1772060,,1,20151103_30.3167_-86.6056_264375
FL,Philippe Creek; N of (Roberts Bay; Sarasota),,27.28305,-82.54844,04/11/2015,,1,Karenia,brevis,not observed,0,cells/L,1,,,9,,,9,,,9,,,9,1774259,,0,20151104_27.283_-82.5484_0
FL,Quick Point; NE of (Sarasota Bay),,27.33983,-82.58141,04/11/2015,,1,Karenia,brevis,low,52000,cells/L,1,,,9,,,9,,,9,,,9,1776078,,1,20151104_27.3398_-82.5814_52000
FL,Island Park; SW of (Sarasota Bay),,27.32545,-82.54976,04/11/2015,,1,Karenia,brevis,medium,368000,cells/L,1,,,9,,,9,,,9,,,9,1757810,,1,20151104_27.3254_-82.5498_368000
FL,Blackburn Point Road; N of (Little Sarasota Bay),,27.1877,-82.49842,04/11/2015,,1,Karenia,brevis,high,1282000,cells/L,1,,,9,,,9,,,9,,,9,1736569,,1,20151104_27.1877_-82.4984_1282000
FL,Dryman Bay,,27.17467,-82.49089,04/11/2015,,1,Karenia,brevis,medium,574000,cells/L,1,,,9,,,9,,,9,,,9,1748872,,1,20151104_27.1747_-82.4909_574000
FL,Estero Island (Estero Bay),,26.43494,-81.91138,05/11/2015,15:10,0.5,Karenia,brevis,not observed,0,cells/L,1,31.04,ppt,1,28.6,deg. C,1,,,9,,,9,1750502,,0,20151105_26.4349_-81.9114_0
FL,High Point; 2 mi NE of (Old Tampa Bay),,27.942,-82.675,05/11/2015,21:09,0.5,Karenia,brevis,not observed,0,cells/L,1,16.16,ppt,1,27.84,deg. C,1,,,9,,,9,1756346,,0,20151105_27.942_-82.675_0
FL,Bay Dock (Sarasota Bay),,27.3316,-82.5779,06/11/2015,15:30,0.5,Karenia,brevis,high,2241000,cells/L,1,,,9,,,9,,,9,,,9,1732894,,1,20151106_27.3316_-82.5779_2241000
FL,Marco Island; 73 mi W of,,25.5707,-82.8236,07/11/2015,08:37,0.5,Karenia,brevis,not observed,0,cells/L,1,,,9,,,9,,,9,,,9,1764980,,0,20151107_25.5707_-82.8236_0
FL,Ringling Causeway,,27.32682,-82.56244,09/11/2015,14:00,0.5,Karenia,brevis,medium,141000,cells/L,1,,,9,,,9,,,9,,,9,1777727,,1,20151109_27.3268_-82.5624_141000
FL,Siesta Beach,,27.26518,-82.5531,09/11/2015,15:40,0.5,Karenia,brevis,medium,835000,cells/L,1,,,9,,,9,,,9,,,9,1782578,,1,20151109_27.2652_-82.5531_835000
FL,Manasota Beach,,27.01031,-82.41312,09/11/2015,14:00,0.5,Karenia,brevis,medium,600000,cells/L,1,,,9,,,9,,,9,,,9,1764212,,1,20151109_27.0103_-82.4131_600000
FL,Anna Maria Island Rod & Reel Pier (Lower Tampa Bay),,27.5385,-82.7402,09/11/2015,16:14,0.5,Karenia,brevis,medium,245000,cells/L,1,35.16,ppt,1,27.52,deg. C,1,,,9,,,9,1730757,,1,20151109_27.5385_-82.7402_245000
FL,Palma Sola Bay Bridge,,27.4959,-82.6522,09/11/2015,15:46,0.5,Karenia,brevis,low,73889,cells/L,1,31.74,ppt,1,27.55,deg. C,1,,,9,,,9,1772417,,1,20151109_27.4959_-82.6522_73889
FL,South Lido Park,,27.29818,-82.56739,09/11/2015,15:00,0.5,Karenia,brevis,high,1242000,cells/L,1,,,9,,,9,,,9,,,9,1784144,,1,20151109_27.2982_-82.5674_1242000
FL,Seagate,,26.2073,-81.8169,09/11/2015,16:20,0.5,Karenia,brevis,not observed,0,cells/L,1,,,9,27.5,deg. C,1,,,9,,,9,1780572,,0,20151109_26.2073_-81.8169_0
FL,Turtle Beach,,27.21843,-82.51711,09/11/2015,16:05,0.5,Karenia,brevis,medium,868000,cells/L,1,,,9,,,9,,,9,,,9,1788989,,1,20151109_27.2184_-82.5171_868000
FL,115th Avenue; S of (Isle of Palms),,27.77624,-82.77021,09/11/2015,20:30,0.5,Karenia,brevis,high,36120000,cells/L,1,,,9,27.4,deg. C,1,,,9,,,9,1729603,,1,20151109_27.7762_-82.7702_36120000
FL,Blind Pass Beach,,26.96324,-82.38565,09/11/2015,14:15,0.5,Karenia,brevis,high,1215000,cells/L,1,,,9,,,9,,,9,,,9,1736920,,1,20151109_26.9632_-82.3856_1215000
FL,Longboat Key; 2.3 mi W of,,27.38261,-82.677,10/11/2015,18:00,0.5,Karenia,brevis,high,6240000,cells/L,1,,,9,,,9,,,9,,,9,1762365,,1,20151110_27.3826_-82.677_6240000
FL,Eagle Harbor; 3.7 mi E of (Saint Joseph Bay),,29.7767,-85.33477,12/11/2015,17:10,6.1,Karenia,brevis,low,99875,cells/L,1,,,9,,,9,,,9,,,9,1749130,,1,20151112_29.7767_-85.3348_99875
FL,New Pass Dock (Sarasota Bay),,27.33375,-82.57938,12/11/2015,14:15,0.5,Karenia,brevis,medium,636000,cells/L,1,,,9,,,9,,,9,,,9,1768868,,1,20151112_27.3338_-82.5794_636000
FL,Cannon Island; W side of,,25.99435,-81.74899,13/11/2015,16:10,0.5,Karenia,brevis,not observed,0,cells/L,1,,,9,,,9,,,9,,,9,1741497,,0,20151113_25.9944_-81.749_0
FL,Bay Dock (Sarasota Bay),,27.3316,-82.5779,13/11/2015,17:30,0.5,Karenia,brevis,low,68000,cells/L,1,,,9,,,9,,,9,,,9,1732897,,1,20151113_27.3316_-82.5779_68000
FL,Brohard Beach,,27.06631,-82.448,16/11/2015,15:05,0.5,Karenia,brevis,high,1166000,cells/L,1,,,9,,,9,,,9,,,9,1739428,,1,20151116_27.0663_-82.448_1166000
FL,Blind Pass Beach,,26.96324,-82.38565,16/11/2015,14:10,0.5,Karenia,brevis,medium,112000,cells/L,1,,,9,,,9,,,9,,,9,1736921,,1,20151116_26.9632_-82.3856_112000
FL,Harbor Key; 1.7 mi NW of (Lower Tampa Bay),,27.632,-82.59067,16/11/2015,20:48,0.5,Karenia,brevis,low,52500,cells/L,1,29.69,ppt,1,24.57,deg. C,1,,,9,,,9,1755285,,1,20151116_27.632_-82.5907_52500
FL,Cedar Point; NE of (East Bay),,30.10361,-85.55653,16/11/2015,16:24,0.5,Karenia,brevis,low,72333,cells/L,1,19.16,ppt,1,18.76,deg. C,1,,,9,,,9,1744704,,1,20151116_30.1036_-85.5565_72333
FL,Venice Fishing Pier,,27.0735,-82.4509,16/11/2015,14:55,0.5,Karenia,brevis,high,2161000,cells/L,1,,,9,,,9,,,9,,,9,1790577,,1,20151116_27.0735_-82.4509_2161000
FL,Ringling Causeway,,27.32682,-82.56244,16/11/2015,14:00,0.5,Karenia,brevis,medium,598000,cells/L,1,,,9,,,9,,,9,,,9,1777728,,1,20151116_27.3268_-82.5624_598000
FL,Service Club Park,,27.07827,-82.45286,16/11/2015,14:45,0.5,Karenia,brevis,high,1385000,cells/L,1,,,9,,,9,,,9,,,9,1781756,,1,20151116_27.0783_-82.4529_1385000
FL,Mead Point (Lower Tampa Bay),,27.51477,-82.68395,16/11/2015,20:07,0.5,Karenia,brevis,medium,539000,cells/L,1,30.07,ppt,1,24.17,deg. C,1,,,9,,,9,1765647,,1,20151116_27.5148_-82.684_539000
FL,Nokomis Beach,,27.12332,-82.47122,16/11/2015,15:55,0.5,Karenia,brevis,high,1989000,cells/L,1,,,9,,,9,,,9,,,9,1770321,,1,20151116_27.1233_-82.4712_1989000
FL,North Lido Beach,,27.31561,-82.58171,16/11/2015,14:40,0.5,Karenia,brevis,medium,914000,cells/L,1,,,9,,,9,,,9,,,9,1771224,,1,20151116_27.3156_-82.5817_914000
FL,St. Joseph Peninsula State Park; E of (St. Joseph Bay),,29.74422,-85.38945,16/11/2015,,0.5,Karenia,brevis,medium,101111,cells/L,1,,,9,,,9,,,9,,,9,1786604,,1,20151116_29.7442_-85.3894_101111
FL,Siesta Beach,,27.26518,-82.5531,16/11/2015,15:46,0.5,Karenia,brevis,high,1208000,cells/L,1,,,9,,,9,,,9,,,9,1782579,,1,20151116_27.2652_-82.5531_1208000
FL,Bay Dock (Sarasota Bay),,27.3316,-82.5779,17/11/2015,14:00,0.5,Karenia,brevis,high,2026000,cells/L,1,,,9,,,9,,,9,,,9,1732899,,1,20151117_27.3316_-82.5779_2026000
FL,New Pass Dock (Sarasota Bay),,27.33375,-82.57938,20/11/2015,14:40,0.5,Karenia,brevis,high,1577000,cells/L,1,,,9,,,9,,,9,,,9,1768874,,1,20151120_27.3338_-82.5794_1577000
FL,Lido Beach Casino,,27.311,-82.57718,23/11/2015,15:15,0.5,Karenia,brevis,high,1496000,cells/L,1,,,9,,,9,,,9,,,9,1760134,,1,20151123_27.311_-82.5772_1496000
FL,South Lido Park,,27.29818,-82.56739,23/11/2015,15:30,0.5,Karenia,brevis,high,1115000,cells/L,1,,,9,,,9,,,9,,,9,1784146,,1,20151123_27.2982_-82.5674_1115000
FL,New Pass Dock (Sarasota Bay),,27.33375,-82.57938,23/11/2015,14:15,0.5,Karenia,brevis,high,1065000,cells/L,1,,,9,,,9,,,9,,,9,1768875,,1,20151123_27.3338_-82.5794_1065000
FL,Nokomis Beach,,27.12332,-82.47122,23/11/2015,16:30,0.5,Karenia,brevis,medium,238000,cells/L,1,,,9,,,9,,,9,,,9,1770322,,1,20151123_27.1233_-82.4712_238000
FL,Venice Beach,,27.10034,-82.46089,23/11/2015,16:10,0.5,Karenia,brevis,low,61000,cells/L,1,,,9,,,9,,,9,,,9,1790171,,1,20151123_27.1003_-82.4609_61000
FL,Siesta Beach,,27.26518,-82.5531,23/11/2015,16:10,0.5,Karenia,brevis,high,1160000,cells/L,1,,,9,,,9,,,9,,,9,1782580,,1,20151123_27.2652_-82.5531_1160000
FL,Pensacola Beach Pier,,30.3273,-87.1419,23/11/2015,17:15,1,Karenia,brevis,medium,120333,cells/L,1,35,ppt,1,19,deg. C,1,,,9,,,9,1774002,,1,20151123_30.3273_-87.1419_120333
FL,Posten Bayou; NW of (West Bay),,30.19556,-85.7225,24/11/2015,15:52,0.5,Karenia,brevis,medium,125000,cells/L,1,,,9,,,9,,,9,,,9,1775709,,1,20151124_30.1956_-85.7225_125000
FL,West Bay Point; SE of (North Bay),,30.22422,-85.71397,24/11/2015,15:46,0.5,Karenia,brevis,medium,105667,cells/L,1,,,9,,,9,,,9,,,9,1791612,,1,20151124_30.2242_-85.714_105667
AL,Romar Beach,,30.26302,-87.60701,25/11/2015,,,Karenia,brevis,,100000,cells/L,1,27.08,ppt,1,17,deg. C,1,,,9,,,9,407017,,1,20151125_30.263_-87.607_100000
FL,Mexico Beach Inlet; 1 mi W of,,29.95003,-85.44665,28/11/2015,,0.5,Karenia,brevis,medium,186667,cells/L,1,,,9,,,9,,,9,,,9,1766046,,1,20151128_29.95_-85.4466_186667
AL,Bon Secour National Wildlife Refuge / Mobile St,,30.2282,-87.8312,28/11/2015,,,Karenia,brevis,,130000,cells/L,1,30.1,ppt,1,,,9,,,9,,,9,407020,,1,20151128_30.2282_-87.8312_130000
AL,Cotton Bayou,,30.2695,-87.582,28/11/2015,,,Karenia,brevis,,52000,cells/L,1,28.7,ppt,1,,,9,,,9,,,9,407025,,1,20151128_30.2695_-87.582_52000
FL,Diamond Bay (Banana River),,28.35034,-80.61298,29/11/2015,21:25,0.5,Karenia,brevis,not observed,0,cells/L,1,25.2,ppt,1,25,deg. C,1,,,9,,,9,1748253,,0,20151129_28.3503_-80.613_0
FL,Venice Beach,,27.10034,-82.46089,30/11/2015,16:10,0.5,Karenia,brevis,medium,129000,cells/L,1,,,9,,,9,,,9,,,9,1790172,,1,20151130_27.1003_-82.4609_129000
FL,Bradenton Beach,,27.46239,-82.69881,30/11/2015,21:57,0.5,Karenia,brevis,medium,284611,cells/L,1,,,9,,,9,,,9,,,9,1739328,,1,20151130_27.4624_-82.6988_284611
FL,Lido Beach Casino,,27.311,-82.57718,30/11/2015,15:05,0.5,Karenia,brevis,medium,290000,cells/L,1,,,9,,,9,,,9,,,9,1760135,,1,20151130_27.311_-82.5772_290000
FL,Clearwater Pass,,27.96035,-82.8243,30/11/2015,19:49,0.5,Karenia,brevis,not observed,0,cells/L,1,33.44,ppt,1,22,deg. C,1,,,9,,,9,1745537,,0,20151130_27.9604_-82.8243_0
FL,Palma Sola Bay Bridge,,27.4959,-82.6522,30/11/2015,15:56,0.5,Karenia,brevis,low,54333,cells/L,1,32.61,ppt,1,22.01,deg. C,1,,,9,,,9,1772420,,1,20151130_27.4959_-82.6522_54333
FL,South Marco Beach,,25.91165,-81.72805,30/11/2015,13:24,0.5,Karenia,brevis,not observed,0,cells/L,1,35,ppt,1,21.6,deg. C,1,,,9,,,9,1784513,,0,20151130_25.9117_-81.728_0
FL,Anna Maria Island Rod & Reel Pier (Lower Tampa Bay),,27.5385,-82.7402,30/11/2015,16:25,0.5,Karenia,brevis,medium,553000,cells/L,1,31.73,ppt,1,22.1,deg. C,1,,,9,,,9,1730759,,1,20151130_27.5385_-82.7402_553000
FL,Ringling Causeway,,27.32682,-82.56244,30/11/2015,14:00,0.5,Karenia,brevis,medium,173000,cells/L,1,,,9,,,9,,,9,,,9,1777730,,1,20151130_27.3268_-82.5624_173000
FL,Bay Dock (Sarasota Bay),,27.3316,-82.5779,30/11/2015,14:10,0.5,Karenia,brevis,medium,621000,cells/L,1,,,9,,,9,,,9,,,9,1732906,,1,20151130_27.3316_-82.5779_621000
FL,McCardle Island; SW of (Matlacha Pass),,26.5857,-82.0645,30/11/2015,16:00,0.5,Karenia,brevis,not observed,0,cells/L,1,,,9,,,9,,,9,,,9,1765522,,0,20151130_26.5857_-82.0645_0
FL,Tom King Bayou; 1.3 mi SW of (East Bay),,30.44039,-86.96164,30/11/2015,12:07,0.5,Karenia,brevis,not observed,0,cells/L,1,,,9,,,9,,,9,,,9,1796036,,0,20151130_30.4404_-86.9616_0
FL,East Pass; 2.3 mi SE of,,30.35667,-86.48333,01/12/2015,18:30,0.5,Karenia,brevis,high,7841667,cells/L,1,,,9,,,9,,,9,,,9,1749388,,1,20151201_30.3567_-86.4833_7841667
AL,Florida Point,,30.273,-87.5509,01/12/2015,,,Karenia,brevis,,1000000,cells/L,1,21.8,ppt,1,21.3,deg. C,1,,,9,,,9,407044,,1,20151201_30.273_-87.5509_1000000
FL,Destin Jetties,,30.38155,-86.50556,01/12/2015,20:45,0.5,Karenia,brevis,high,4450833,cells/L,1,,,9,,,9,,,9,,,9,1748139,,1,20151201_30.3816_-86.5056_4450833
FL,Joe Island; NW of (Lower Tampa Bay),,27.5967,-82.6055,01/12/2015,19:10,0.5,Karenia,brevis,high,1685833,cells/L,1,30.2,ppt,1,23.4,deg. C,1,,,9,,,9,1758089,,1,20151201_27.5967_-82.6055_1685833
FL,Stickney Point Bridge; Canal NW of,,27.25612,-82.53564,02/12/2015,,1,Karenia,brevis,not observed,0,cells/L,1,,,9,,,9,,,9,,,9,1787230,,0,20151202_27.2561_-82.5356_0
FL,Philippe Creek; N of (Roberts Bay; Sarasota),,27.28378,-82.5474,02/12/2015,,1,Karenia,brevis,medium,135000,cells/L,1,,,9,,,9,,,9,,,9,1774260,,1,20151202_27.2838_-82.5474_135000
FL,Roberts Bay; Venice,,27.112,-82.4502,02/12/2015,,1,Karenia,brevis,medium,151000,cells/L,1,,,9,,,9,,,9,,,9,1778126,,1,20151202_27.112_-82.4502_151000
FL,Edwards Island; S of (Roberts Bay; Sarasota),,27.29347,-82.54677,02/12/2015,,1,Karenia,brevis,medium,199000,cells/L,1,,,9,,,9,,,9,,,9,1749770,,1,20151202_27.2935_-82.5468_199000
FL,Lyons Bay,,27.12,-82.4645,02/12/2015,,1,Karenia,brevis,low,73000,cells/L,1,,,9,,,9,,,9,,,9,1763948,,1,20151202_27.12_-82.4645_73000
FL,Bishops Point; NE of (Sarasota Bay),,27.3823,-82.608,02/12/2015,,1,Karenia,brevis,medium,176000,cells/L,1,,,9,,,9,,,9,,,9,1736331,,1,20151202_27.3823_-82.608_176000
FL,South Ponte Vedra,,30.02262,-81.32263,02/12/2015,14:31,0.5,Karenia,brevis,not observed,0,cells/L,1,31,ppt,1,21,deg. C,1,,,9,,,9,1784901,,0,20151202_30.0226_-81.3226_0
FL,New Pass (Sarasota Bay),,27.33483,-82.57905,02/12/2015,,1,Karenia,brevis,medium,945000,cells/L,1,,,9,,,9,,,9,,,9,1768692,,1,20151202_27.3348_-82.579_945000
FL,Philippe Creek; Canal W of,,27.27005,-82.54504,02/12/2015,,1,Karenia,brevis,medium,308000,cells/L,1,,,9,,,9,,,9,,,9,1774235,,1,20151202_27.27_-82.545_308000
FL,City Island; NE of (Sarasota Bay),,27.34128,-82.56856,02/12/2015,,1,Karenia,brevis,medium,374000,cells/L,1,,,9,,,9,,,9,,,9,1745079,,1,20151202_27.3413_-82.5686_374000
AL,Gulf State Park Pier,,30.248,-87.6713,06/12/2015,,,Karenia,brevis,,620000,cells/L,1,29.3,ppt,1,19.5,deg. C,1,,,9,,,9,407052,,1,20151206_30.248_-87.6713_620000
AL,Gulf State Park Pier,,30.248,-87.6713,07/12/2015,,,Karenia,brevis,,4800000,cells/L,1,27.81,ppt,1,18.4,deg. C,1,,,9,,,9,407055,,1,20151207_30.248_-87.6713_4800000
FL,Pensacola Beach Pier,,30.3273,-87.1419,07/12/2015,16:30,1,Karenia,brevis,medium,295056,cells/L,1,35,ppt,1,18,deg. C,1,,,9,,,9,1774004,,1,20151207_30.3273_-87.1419_295056
FL,New Pass Dock (Sarasota Bay),,27.33375,-82.57938,09/12/2015,14:30,0.5,Karenia,brevis,medium,297000,cells/L,1,,,9,,,9,,,9,,,9,1768885,,1,20151209_27.3338_-82.5794_297000
FL,Long Bar Point; W of (Sarasota Bay),,27.42575,-82.63815,09/12/2015,18:08,0.5,Karenia,brevis,medium,116667,cells/L,1,32.63,ppt,1,21.69,deg. C,1,,,9,,,9,1761732,,1,20151209_27.4258_-82.6382_116667
FL,Alligator Pass; 1.8 mi S of (Suwannee Sound),,29.2635,-83.171,10/12/2015,16:53,0.5,Karenia,brevis,not observed,0,cells/L,1,30.6,ppt,1,19,deg. C,1,,,9,,,9,1730451,,0,20151210_29.2635_-83.171_0
AL,Gulf State Park Pier,,30.248,-87.6713,10/12/2015,,,Karenia,brevis,,620000,cells/L,1,29.3,ppt,1,19.5,deg. C,1,,,9,,,9,407069,,1,20151210_30.248_-87.6713_620000
FL,Navarre Pier,,30.376,-86.8631,11/12/2015,20:00,0.5,Karenia,brevis,high,1958333,cells/L,1,,,9,,,9,,,9,,,9,1768411,,1,20151211_30.376_-86.8631_1958333
FL,Sand Key; 8.6 mi W of,,27.94408,-82.97785,11/12/2015,,0.5,Karenia,brevis,not observed,0,cells/L,1,,,9,,,9,,,9,,,9,1778878,,0,20151211_27.9441_-82.9778_0
FL,Harbor Key; 5.8 mi N of,,24.9128,-81.4392,12/12/2015,,0.2,Karenia,brevis,not observed,0,cells/L,1,,,9,,,9,,,9,,,9,1755419,,0,20151212_24.9128_-81.4392_0
FL,Mid-St. Joseph Bay,,29.7848,-85.347,14/12/2015,19:57,0.5,Karenia,brevis,medium,497417,cells/L,1,31,ppt,1,19.4,deg. C,1,,,9,,,9,1766300,,1,20151214_29.7848_-85.347_497417
FL,Oak Grove (St. Joseph Bay),,29.79863,-85.30442,14/12/2015,21:46,0.5,Karenia,brevis,medium,305500,cells/L,1,29.7,ppt,1,19.8,deg. C,1,,,9,,,9,1771800,,1,20151214_29.7986_-85.3044_305500
FL,Nokomis Beach,,27.12332,-82.47122,14/12/2015,16:10,0.5,Karenia,brevis,not observed,0,cells/L,1,,,9,,,9,,,9,,,9,1770325,,0,20151214_27.1233_-82.4712_0
FL,Indian Pass Campground Pier; E of (St. Vincent Sound),,29.68517,-85.22083,14/12/2015,17:15,0.5,Karenia,brevis,medium,144917,cells/L,1,,,9,,,9,,,9,,,9,1757475,,1,20151214_29.6852_-85.2208_144917
FL,Neptune Street; N of (Indian Lagoon),,29.683,-85.23767,14/12/2015,17:18,0.5,Karenia,brevis,high,2068000,cells/L,1,,,9,,,9,,,9,,,9,1768594,,1,20151214_29.683_-85.2377_2068000
FL,West Bay Point; SE of (North Bay),,30.22422,-85.71397,15/12/2015,21:03,0.5,Karenia,brevis,medium,128000,cells/L,1,,,9,,,9,,,9,,,9,1791615,,1,20151215_30.2242_-85.714_128000
FL,Redfish Point; SW of (St. Andrew Bay),,30.13633,-85.67683,15/12/2015,20:01,0.5,Karenia,brevis,high,1057500,cells/L,1,31.5,ppt,1,20.4,deg. C,1,,,9,,,9,1776979,,1,20151215_30.1363_-85.6768_1057500
FL,Lighthouse Beach,,26.45157,-82.01543,16/12/2015,14:48,0.5,Karenia,brevis,not observed,0,cells/L,1,30,ppt,1,24.7,deg. C,1,,,9,,,9,1760621,,0,20151216_26.4516_-82.0154_0
FL,Cork Island; W of (Pine Island Sound),,26.5767,-82.1347,16/12/2015,21:07,0.5,Karenia,brevis,not observed,0,cells/L,1,30.3,ppt,1,25.57,deg. C,1,,,9,,,9,1746847,,0,20151216_26.5767_-82.1347_0
FL,Sandfly Key; NE of (Gasparilla Sound),,26.798,-82.231,16/12/2015,17:53,0.5,Karenia,brevis,not observed,0,cells/L,1,31.48,ppt,1,26.22,deg. C,1,,,9,,,9,1778919,,0,20151216_26.798_-82.231_0
FL,FWRI Peninsula; SE tip of (Bayboro Harbor),,27.7598,-82.63127,17/12/2015,,4,Karenia,brevis,low,63111,cells/L,1,,,9,,,9,,,9,,,9,1753037,,1,20151217_27.7598_-82.6313_63111
FL,FWRI Peninsula; SE tip of (Bayboro Harbor),,27.7598,-82.63127,17/12/2015,,4,Karenia,brevis,low,57000,cells/L,1,,,9,,,9,,,9,,,9,1753038,,1,20151217_27.7598_-82.6313_57000
FL,Palma Sola Bay Bridge,,27.4959,-82.6522,21/12/2015,14:30,0.5,Karenia,brevis,low,61333,cells/L,1,32.77,ppt,1,19.04,deg. C,1,,,9,,,9,1772423,,1,20151221_27.4959_-82.6522_61333
FL,Fort Desoto Boat Ramp; W of (Bunces Pass),,27.6461,-82.72201,22/12/2015,16:54,0.5,Karenia,brevis,low,72917,cells/L,1,33.18,ppt,1,21.1,deg. C,1,,,9,,,9,1751394,,1,20151222_27.6461_-82.722_72917
FL,Cayo Costa; 6.2 mi W of,,26.66,-82.36,27/12/2015,,0.5,Karenia,brevis,not observed,0,cells/L,1,,,9,,,9,,,9,,,9,1744142,,0,20151227_26.66_-82.36_0
FL,Bay Dock (Sarasota Bay),,27.3316,-82.5779,01/01/2016,16:00,0.5,Karenia,brevis,medium,645000,cells/L,1,,,9,,,9,,,9,,,9,1732916,,1,20160101_27.3316_-82.5779_645000
FL,Coon Key; N of (Estero Bay),,26.4287,-81.8832,04/01/2016,12:20,0.5,Karenia,brevis,not observed,0,cells/L,1,31.69,ppt,1,21.6,deg. C,1,,,9,,,9,1746173,,0,20160104_26.4287_-81.8832_0
FL,South Marco Beach,,25.91165,-81.72805,07/01/2016,14:37,0.5,Karenia,brevis,not observed,0,cells/L,1,32,ppt,1,25.7,deg. C,1,,,9,,,9,1784520,,0,20160107_25.9117_-81.728_0
FL,White Point; 1.6 mi SE of (East Bay),,30.42747,-87.05425,07/01/2016,17:07,0.5,Karenia,brevis,not observed,0,cells/L,1,,,9,,,9,,,9,,,9,1791888,,0,20160107_30.4275_-87.0542_0
FL,FWRI Peninsula; SE tip of (Bayboro Harbor),,27.7598,-82.63127,07/01/2016,18:45,4.8,Karenia,brevis,low,95000,cells/L,1,27.53,ppt,1,19.24,deg. C,1,,,9,,,9,1753041,,1,20160107_27.7598_-82.6313_95000
FL,FWRI Peninsula; SE tip of (Bayboro Harbor),,27.7598,-82.63127,07/01/2016,18:45,0.5,Karenia,brevis,low,66667,cells/L,1,25.83,ppt,1,19.18,deg. C,1,,,9,,,9,1753040,,1,20160107_27.7598_-82.6313_66667
FL,New Pass Dock (Sarasota Bay),,27.33375,-82.57938,11/01/2016,15:15,0.5,Karenia,brevis,medium,581000,cells/L,1,,,9,,,9,,,9,,,9,1768894,,1,20160111_27.3338_-82.5794_581000
FL,Palma Sola Bay Bridge,,27.4959,-82.6522,11/01/2016,16:09,0.5,Karenia,brevis,medium,124354,cells/L,1,32.51,ppt,1,18.8,deg. C,1,,,9,,,9,1772426,,1,20160111_27.4959_-82.6522_124354
FL,Bay Dock (Sarasota Bay),,27.3316,-82.5779,12/01/2016,15:00,0.5,Karenia,brevis,low,82000,cells/L,1,,,9,,,9,,,9,,,9,1732923,,1,20160112_27.3316_-82.5779_82000
FL,Longboat Key Beach,,27.37317,-82.63202,19/01/2016,14:20,0.5,Karenia,brevis,medium,156000,cells/L,1,,,9,,,9,,,9,,,9,1761982,,1,20160119_27.3732_-82.632_156000
