uid,data_provider,region,lat,lon,date,time,abun,severity,distance_to_water_m
agrt,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,36.11,-78.90602465,20180827,0:01:00,3.256,1,707
agsx,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,36.03,-78.72,20190320,0:01:00,8.751,1,0
agto,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.61133,-78.97810759,20160722,0:01:00,1.452,1,491
agtu,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.68836,-78.6997183,20160831,0:01:00,119.232,3,0
aguh,Bureau_of_Water_Kansas_Department_of_Health_and_Environment,midwest,38.51613412,-95.70697032,20160718,0:01:00,714.42,3,0
agvj,Indiana_State_Department_of_Health,midwest,41.702596,-85.022696,20200706,14:00:00,142.582,3,28
agwh,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.65913356,-79.25062439,20210524,0:01:00,0.871,1,591
agwi,EPA_National_Aquatic_Research_Survey,south,34.53937,-92.27375,20170607,0:01:00,139.6378,3,38
agxc,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.98,-78.8326989,20210420,0:01:00,8.84,1,611
agxe,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,36.028,-78.716,20130227,0:01:00,22.301,2,0
agxq,US_Army_Corps_of_Engineers,midwest,40.954436,-81.12694,20201007,15:30:00,0.237368421,1,191
ahcm,US_Army_Corps_of_Engineers,northeast,42.027378,-78.967089,20191025,14:04:00,96.555,2,0
ahdy,California_Environmental_Data_Exchange_Network,west,33.4742,-117.138,20160518,17:43:00,1922.25,4,334
ahek,Connecticut_State_Department_of_Public_Health,northeast,41.493,-71.979,20190801,19:00:00,86.346,2,0
aheu,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.71499778,-79.14686265,20160727,0:01:00,10.435,1,539
ahez,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.86700851,-78.8138082,20160607,0:01:00,18.958,1,358
ahfv,Delaware_National_Resources_and_the_University_of_Delaware's_Citizen_Monitoring_Program,south,38.76050002,-75.20283333,20201111,16:40:00,11.25,1,62
ahgg,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.48,-76.82,20180503,0:01:00,7.552,1,0
ahgi,Bureau_of_Water_Kansas_Department_of_Health_and_Environment,midwest,38.99841,-95.747367,20180702,0:01:00,526.05,3,9
ahgo,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,36.35,-79.11384081,20191120,0:01:00,14.523,1,1114
ahgu,Connecticut_State_Department_of_Public_Health,northeast,41.707665,-73.382964,20170817,14:45:00,56.862,2,0
ahhm,US_Army_Corps_of_Engineers,south,39.264159,-79.951664,20170725,16:00:00,0.15839719,1,0
ahhw,California_Environmental_Data_Exchange_Network,west,37.2583,-120.475,20170815,18:30:00,5757.257,4,993
ahjj,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.88377911,-78.9480316,20170517,0:01:00,3.485,1,291
ahkg,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.8968229,-79.05242758,20151012,0:01:00,67.773,2,1912
ahnr,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.6630193,-79.24340704,20190516,0:01:00,8.64,1,227
ahpj,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.90567405,-79.12326771,20191114,0:01:00,58.091,2,144
ahpn,California_Environmental_Data_Exchange_Network,west,37.8817,-121.249,20180717,16:40:00,5174.3435,4,788
ahrn,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.68332631,-79.20568898,20151012,0:01:00,11.171,1,1123
ahse,EPA_Central_Data_Exchange,midwest,43.056389,-86.646389,20140418,0:01:00,0.419322575,1,0
ahsh,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.63108168,-79.30272772,20150707,0:01:00,59.872,2,1055
ahsi,Bureau_of_Water_Kansas_Department_of_Health_and_Environment,midwest,39.21155,-97.00559,20160801,0:01:00,1400.175,4,26
ahsm,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,36.17911,-79.05363033,20130530,0:01:00,21.114,2,263
ahst,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.48,-76.82,20181129,0:01:00,214.453,3,0
ahta,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,36.17,-79.05595372,20200825,0:01:00,11.672,1,538
ahtt,California_Environmental_Data_Exchange_Network,west,39.1853,-121.704,20140716,17:25:00,7344,4,1556
ahuv,Indiana_State_Department_of_Health,midwest,40.72010333,-85.1058325,20210621,23:30:00,1.104,1,0
ahvc,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.62908558,-79.30643526,20150127,0:01:00,1.78,1,739
ahvi,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.6809576,-79.2100886,20170214,0:01:00,0.581,1,1110
ahwi,California_Environmental_Data_Exchange_Network,west,37.4125,-120.759,20130402,23:10:00,1940.639,4,430
ahwu,California_Environmental_Data_Exchange_Network,west,34.4168,-119.544,20210128,17:30:00,6275,4,1297
ahwv,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.64607,-79.02657715,20160713,0:01:00,34.855,2,821
ahxa,US_Army_Corps_of_Engineers,northeast,41.497974,-80.458755,20160824,18:25:00,22.04552573,2,228
ahya,California_Environmental_Data_Exchange_Network,west,33.2549,-117.295,20130209,20:54:00,3739.25,4,374
ahys,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.976,-78.72010038,20131112,0:01:00,1.037,1,644
ahyx,New_Mexico_Environment_Department,west,36.0397,-106.8478,20140922,0:01:00,4.815526362,1,0
aiap,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.67568789,-79.21987651,20200109,0:01:00,29.225,2,412
aiby,Indiana_State_Department_of_Health,midwest,38.78199034,-85.69828611,20210824,17:00:00,688.974,3,0
aicl,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.65120238,-79.26535569,20160127,0:01:00,0.908,1,516
aidb,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.64477,-80.254,20160608,0:01:00,298.316,3,0
aids,California_Environmental_Data_Exchange_Network,west,32.8397,-117.024,20140508,13:38:00,3177,4,903
aidy,California_Environmental_Data_Exchange_Network,west,37.2953,-120.85,20170808,17:50:00,5042.5,4,9
aiga,EPA_Central_Data_Exchange,midwest,45.136667,-82.983333,20160329,0:01:00,0.177033734,1,0
aigc,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.68327308,-79.20578785,20151112,0:01:00,5.809,1,1132
aihm,California_Environmental_Data_Exchange_Network,west,36.9767,-121.51,20180423,18:40:00,6190,4,726
aihx,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.86958621,-78.83443883,20170920,0:01:00,14.523,1,196
aiii,Pennsylvania_Department_of_Environmental_Protection,northeast,40.32301,-79.47356,20210825,13:45:00,156,3,0
aiiw,Delaware_National_Resources_and_the_University_of_Delaware's_Citizen_Monitoring_Program,south,38.70408332,-75.07568333,20190724,13:44:00,53.79999924,2,0
aiix,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.86477243,-78.79591174,20150707,0:01:00,1.291,1,1194
aijb,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.87853053,-78.90602465,20150506,0:01:00,7.745,1,879
aijp,EPA_Central_Data_Exchange,midwest,43.133333,-87,20170327,0:01:00,0.272476143,1,0
aika,California_Environmental_Data_Exchange_Network,west,37.6003,-121.224,20190813,15:45:00,6277.5,4,1306
aimy,California_Environmental_Data_Exchange_Network,west,34.4384,-119.906,20200422,18:15:00,5380,4,207
ainj,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.70876995,-79.15843018,20210615,0:01:00,1.343,1,28
aipr,US_Army_Corps_of_Engineers,northeast,41.309434,-80.461686,20150805,15:10:00,195.3746094,3,0
aipy,California_Environmental_Data_Exchange_Network,west,38.3068,-121.693,20191204,19:45:00,5017.5,4,0
aiqi,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,34.941,-79.10232271,20160816,0:01:00,116.182,3,524
aiqq,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.85853004,-78.74595081,20180809,0:01:00,37.759,2,874
aisa,California_Environmental_Data_Exchange_Network,west,37.2583,-120.475,20160412,22:00:00,6320.6315,4,993
aivu,Bureau_of_Water_Kansas_Department_of_Health_and_Environment,midwest,38.31806,-96.99139,20170828,0:01:00,287.28,3,0
aiwo,California_Environmental_Data_Exchange_Network,west,33.0426,-117.076,20150108,16:58:00,4107.5,4,195
aiwq,US_Army_Corps_of_Engineers,northeast,41.890646,-78.925275,20170615,18:40:00,1.326470588,1,0
aiwt,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.69921527,-79.17617695,20140505,0:01:00,11.366,1,270
aixa,California_Environmental_Data_Exchange_Network,west,37.7705,-121.292,20190205,17:00:00,4337.423,4,138
aixq,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.12,-78.72706011,20190812,0:01:00,4.575,1,1817
aiyp,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.794,-79.004,20131017,0:01:00,342.011,3,0
aize,California_Environmental_Data_Exchange_Network,west,38.259,-121.668,20190205,21:20:00,1338.66,4,0
ajbb,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,36.045,-79.09169443,20130627,0:01:00,2.89,1,539
ajea,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.88259895,-78.93858625,20161018,0:01:00,30.498,2,505
ajev,EPA_Central_Data_Exchange,midwest,48.2295,-88.5455,20160825,0:01:00,14.46323678,1,0
ajfd,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.87176018,-78.85183816,20190115,0:01:00,0.218,1,176
ajfp,EPA_Central_Data_Exchange,northeast,43.88,-76.9994,20180815,0:01:00,7.473192593,1,0
ajft,California_Environmental_Data_Exchange_Network,west,34.4384,-119.906,20180111,18:15:00,5257.5,4,207
ajfv,Bureau_of_Water_Kansas_Department_of_Health_and_Environment,midwest,38.28046862,-94.7337782,20180917,0:01:00,1042.65,4,0
ajfx,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.86017604,-78.75912459,20130627,0:01:00,10.775,1,469
ajgg,EPA_National_Aquatic_Research_Survey,west,34.40442,-111.0025,20170926,0:01:00,36.885,2,0
ajim,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.67,-79.04888467,20200514,0:01:00,76.087,2,234
ajjj,California_Environmental_Data_Exchange_Network,west,37.2141,-120.561,20140408,18:00:00,5509.763,4,1476
ajkf,Pennsylvania_Department_of_Environmental_Protection,northeast,39.88423,-76.37506,20170830,15:18:00,0.667,1,0
ajkz,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.95,-76.61,20200728,0:01:00,82.87,2,0
ajlw,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.8732509,-78.86376913,20191017,0:01:00,0.726,1,62
ajmc,Bureau_of_Water_Kansas_Department_of_Health_and_Environment,midwest,39.07775,-96.9059,20150908,0:01:00,5.985,1,0
ajme,Bureau_of_Water_Kansas_Department_of_Health_and_Environment,midwest,37.61429993,-97.62981051,20160808,0:01:00,259.56,3,9
ajnn,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.67220137,-79.22635235,20140825,0:01:00,51.452,2,429
ajoh,California_Environmental_Data_Exchange_Network,west,38.0739,-121.212,20170228,16:20:00,5047.34,4,2898
ajqf,California_Environmental_Data_Exchange_Network,west,34.9552,-120.487,20211004,22:15:00,140.75,3,519
ajqv,Pennsylvania_Department_of_Environmental_Protection,northeast,41.56467,-79.9455,20190822,18:00:00,242.6,3,0
ajru,Indiana_State_Department_of_Health,midwest,39.474744,-86.898353,20210614,15:10:00,551.346,3,0
ajrw,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,36.12,-78.91199013,20180521,0:01:00,3.631,1,72
ajsm,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.67385148,-79.22328745,20201210,0:01:00,2.49,1,246
ajsq,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.976,-78.72233743,20140114,0:01:00,26.359,2,509
ajuc,EPA_National_Aquatic_Research_Survey,south,32.04667,-96.75054,20170913,0:01:00,459.65,3,66
ajuj,EPA_Central_Data_Exchange,midwest,42.733333,-87,20130328,0:01:00,0.347634172,1,0
ajvc,California_Environmental_Data_Exchange_Network,west,34.9552,-120.487,20210129,17:30:00,2675,4,519
ajvk,California_Environmental_Data_Exchange_Network,west,38.0601,-121.499,20130820,16:00:00,1699.658,4,59
ajvu,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.794,-79.004,20130918,0:01:00,172.182,3,0
ajwh,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.70195659,-79.17108526,20190702,0:01:00,0.363,1,132
ajxf,Bureau_of_Water_Kansas_Department_of_Health_and_Environment,midwest,39.82640667,-95.52873464,20171030,0:01:00,107.1,3,9
ajzm,EPA_National_Aquatic_Research_Survey,west,48.72519,-116.1086,20170803,0:01:00,166.261,3,0
akao,California_Environmental_Data_Exchange_Network,west,35.4265,-118.832,20191015,21:05:00,4837.5,4,66
akba,California_Environmental_Data_Exchange_Network,west,38.2361,-121.419,20150923,16:20:00,2643.21325,4,276
akbi,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.91322082,-79.18366825,20140610,0:01:00,0.171,1,993
akbk,Bureau_of_Water_Kansas_Department_of_Health_and_Environment,midwest,38.51613412,-95.70697032,20171002,0:01:00,405.405,3,0
akbz,US_Army_Corps_of_Engineers,northeast,42.038186,-78.908886,20140814,18:10:00,24.59178686,2,0
akcy,Connecticut_State_Department_of_Public_Health,northeast,41.868925,-73.0977,20180927,14:55:00,9.477,1,0
akgs,EPA_Central_Data_Exchange,midwest,47.606167,-86.818833,20190825,0:01:00,0.664816748,1,0
akgu,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.2,-79.10518988,20180813,0:01:00,0.376,1,807
akhe,US_Army_Corps_of_Engineers,south,39.309992,-80.034025,20170726,13:30:00,0.739812925,1,0
akjw,Indiana_State_Department_of_Health,midwest,41.702596,-85.022696,20170717,15:05:00,47.858,2,28
akka,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,36.33,-79.11591703,20200624,0:01:00,12.102,1,534
aklk,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.79,-79.02841904,20190219,0:01:00,4.357,1,293
aknj,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.33794,-79.04547374,20150721,0:01:00,6.708,1,403
akpm,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.85846793,-78.74545369,20151112,0:01:00,0.508,1,924
akqd,EPA_Central_Data_Exchange,midwest,44.736667,-86.721667,20170328,0:01:00,0.261582442,1,0
akqj,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,36.17,-79.05516278,20200527,0:01:00,24.608,2,549
akqp,New_Mexico_Environment_Department,west,36.532781,-105.236671,20150409,0:01:00,18.99394213,1,21
akrh,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.86160465,-78.77055843,20131205,0:01:00,4.195,1,1068
akst,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,36.346,-79.1128027,20190613,0:01:00,5.164,1,902
aksu,California_Environmental_Data_Exchange_Network,west,37.9495,-121.182,20190521,17:30:00,3682.8665,4,1510
akvu,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.68556194,-79.20153654,20150127,0:01:00,13.942,1,762
akwt,Indiana_State_Department_of_Health,midwest,39.74693889,-87.07598056,20190819,14:00:00,754.742,3,9
akww,California_Environmental_Data_Exchange_Network,west,37.5582,-121.164,20150310,17:00:00,6016.666667,4,1089
akxc,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.88868606,-78.98730438,20190914,0:01:00,477.073,3,134
akxm,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.036,-79.11888307,20210816,0:01:00,52.81,2,184
akzy,California_Environmental_Data_Exchange_Network,west,37.6003,-121.224,20180508,16:20:00,4632.5,4,1306
albx,California_Environmental_Data_Exchange_Network,west,37.6173,-122.074,20170713,18:40:00,5480,4,458
aldv,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.74,-79.02,20190410,0:01:00,83.924,2,0
aler,EPA_Central_Data_Exchange,midwest,42.081667,-81.011667,20190810,0:01:00,6.922536296,1,0
alez,EPA_Central_Data_Exchange,northeast,42.416667,-79.8,20130811,0:01:00,7.860324409,1,0
alfc,US_Army_Corps_of_Engineers,midwest,40.968788,-81.119867,20170627,15:00:00,43.82444444,2,0
alfh,EPA_Central_Data_Exchange,midwest,45.75,-83.916667,20130329,0:01:00,0.343879238,1,0
algg,Pennsylvania_Department_of_Environmental_Protection,northeast,39.74826,-78.67698,20200914,15:20:00,0,1,9
algi,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.02,-83.79,20190822,0:01:00,5.01,1,147
algu,US_Army_Corps_of_Engineers,northeast,41.285686,-80.361664,20160720,17:45:00,3.3825,1,0
alhz,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.48,-76.82,20170307,0:01:00,3.631,1,0
alif,California_Environmental_Data_Exchange_Network,west,38.3677,-121.521,20161018,15:00:00,2714.206663,4,0
aliv,Bureau_of_Water_Kansas_Department_of_Health_and_Environment,midwest,38.37080661,-98.79520846,20171016,0:01:00,693.315,3,0
aljj,EPA_National_Aquatic_Research_Survey,midwest,40.3155,-96.9964,20170920,0:01:00,971.58,3,0
aljv,Bureau_of_Water_Kansas_Department_of_Health_and_Environment,midwest,39.21155,-97.00559,20211011,0:01:00,159.003,3,26
aljz,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.67228121,-79.22620405,20140825,0:01:00,28.448,2,412
allm,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,34.85,-78.83,20190627,0:01:00,7.138,1,339
almt,US_Army_Corps_of_Engineers,northeast,41.843527,-78.957332,20130820,17:15:00,4.850377358,1,0
alpb,Bureau_of_Water_Kansas_Department_of_Health_and_Environment,midwest,38.36472,-97.10194,20170717,0:01:00,99.855,2,0
alpl,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.64404303,-79.27865341,20191017,0:01:00,5.532,1,631
alqd,Delaware_National_Resources_and_the_University_of_Delaware's_Citizen_Monitoring_Program,south,38.70782502,-75.08086667,20180801,11:40:00,13.5,1,0
alqp,California_Environmental_Data_Exchange_Network,west,37.4419,-121.003,20180612,17:30:00,1155.8225,4,872
alqs,Bureau_of_Water_Kansas_Department_of_Health_and_Environment,midwest,39.21067,-96.97298,20160815,0:01:00,722.295,3,0
